toklen
61
34
57
60
63
39
28
36
55
49
44
50
52
49
42
50
52
50
40
63
26
39
41
52
61
50
75
49
57
29
65
32
52
67
59
44
57
61
63
37
68
53
56
43
45
53
41
60
61
32
27
69
46
45
48
43
30
33
75
69
33
57
64
36
44
52
39
62
21
20
49
62
53
60
49
56
49
62
60
39
47
35
71
38
43
40
59
40
50
51
37
43
47
47
22
35
39
42
60
33
39
45
58
49
52
58
60
73
59
56
66
18
33
39
70
50
46
52
56
58
58
57
29
49
49
28
44
36
47
51
37
50
59
43
53
39
38
53
35
25
70
42
68
44
51
44
60
45
64
32
53
47
52
29
58
53
43
20
63
34
75
35
38
39
43
51
31
45
56
35
51
41
61
57
67
46
51
31
54
40
38
66
44
61
35
51
67
59
46
71
51
35
65
50
57
55
41
47
46
44
55
61
38
55
51
45
59
28
27
49
58
53
59
72
29
51
32
36
30
62
45
62
28
45
49
71
39
31
43
51
47
46
64
66
27
63
32
53
59
25
39
52
38
26
47
41
55
36
50
66
30
57
69
74
64
35
33
49
23
49
58
49
57
41
41
54
67
31
58
49
56
61
66
35
65
60
41
61
34
72
35
51
65
53
42
36
68
58
77
41
54
37
35
61
41
55
40
63
80
62
53
58
52
34
63
37
41
28
40
74
51
57
74
54
60
52
58
56
45
47
33
61
47
45
63
45
51
40
50
38
50
55
56
61
39
58
47
52
56
45
44
66
45
33
38
34
43
60
46
49
68
33
59
69
59
45
46
42
64
42
57
47
51
37
48
27
46
36
49
63
37
24
61
47
54
57
38
63
45
14
58
40
63
65
47
48
33
45
59
56
52
61
31
47
54
55
37
29
74
45
58
34
52
43
58
66
32
76
66
63
48
51
43
58
57
57
44
56
40
48
47
48
41
34
67
42
40
54
38
30
58
54
45
63
45
62
36
61
47
45
47
47
48
52
40
63
52
47
52
59
46
41
63
59
28
30
59
29
40
69
66
54
55
69
40
40
43
74
44
42
53
69
58
30
58
50
45
53
35
60
37
47
49
49
52
19
44
43
47
58
52
70
58
50
67
51
66
61
45
46
38
62
61
42
43
71
31
54
35
61
55
57
36
44
64
49
41
37
63
46
39
55
59
31
47
65
49
51
62
56
53
40
56
23
31
64
29
45
56
47
52
56
31
65
58
59
61
38
56
46
46
52
57
42
51
39
65
23
51
66
39
68
45
43
36
72
34
52
48
32
62
74
54
57
83
68
20
43
49
30
57
38
49
52
54
25
56
35
54
51
46
47
39
64
35
39
66
54
25
55
65
45
31
44
42
24
63
64
57
26
49
67
60
33
28
42
43
56
31
67
29
50
31
40
45
35
51
49
62
32
47
36
57
56
37
53
64
42
25
38
48
62
42
48
45
63
68
40
33
43
61
27
47
70
51
58
46
58
51
52
33
62
42
61
36
44
53
73
53
44
62
62
39
72
42
36
49
66
40
50
53
48
45
48
49
44
44
41
53
46
34
49
67
34
64
73
54
39
33
26
56
28
56
54
40
37
32
59
62
56
60
34
56
42
34
44
37
36
71
40
42
33
62
61
59
37
51
43
66
54
68
64
55
77
45
36
56
61
27
41
40
27
38
55
49
44
44
64
43
50
32
66
42
58
77
11
66
79
61
46
72
43
45
25
42
36
56
32
55
39
65
53
58
50
63
52
50
41
39
40
49
46
35
48
42
25
34
54
51
65
62
50
51
56
57
53
49
46
39
41
48
36
25
67
38
44
39
63
38
56
39
47
36
68
35
41
47
40
39
49
49
47
36
40
65
38
58
38
28
56
47
41
57
36
51
56
59
61
45
60
64
51
61
61
73
34
45
45
43
45
62
43
59
50
49
51
43
28
60
40
46
15
44
44
37
62
53
39
46
66
58
62
42
46
71
37
40
65
26
45
40
47
53
53
45
48
47
45
47
56
45
59
62
40
59
36
46
52
42
43
39
62
59
59
63
44
47
73
43
51
62
46
23
43
62
39
56
14
41
52
23
65
61
47
62
66
37
68
35
41
55
41
39
55
61
50
55
46
56
41
69
47
50
40
38
59
50
22
47
50
46
31
55
56
51
34
32
76
47
49
34
62
40
33
54
21
33
28
48
36
53
48
55
38
58
56
37
52
41
43
42
36
64
35
48
59
44
39
55
56
45
48
39
39
41
55
40
44
50
49
53
40
45
55
58
59
57
45
71
37
43
57
39
43
27
52
66
42
47
33
45
43
48
38
56
62
34
57
55
22
58
56
74
50
38
40
45
39
69
59
52
54
56
47
53
70
41
61
70
43
49
69
41
49
53
64
42
52
32
33
57
49
50
51
27
63
34
37
31
53
37
40
45
29
39
31
51
70
26
62
65
48
29
50
37
54
52
55
37
54
48
58
61
65
50
63
62
41
63
59
23
45
40
62
44
42
44
42
38
54
35
53
61
63
51
32
66
65
46
49
54
62
35
69
51
35
33
50
34
54
72
63
58
36
63
29
42
42
53
51
50
61
65
42
68
45
30
41
19
38
29
68
38
39
45
27
45
54
54
20
47
21
32
67
43
44
50
53
47
53
60
49
48
40
77
50
23
60
52
25
39
71
34
48
33
43
51
38
41
45
75
56
41
63
49
30
35
72
42
50
30
48
63
40
48
53
45
43
40
78
35
74
66
60
61
40
48
57
41
21
45
73
62
32
36
38
53
67
37
63
45
43
47
54
57
49
74
51
44
42
68
59
79
30
45
31
75
34
52
47
40
64
78
33
39
62
29
46
58
55
35
55
50
37
31
49
62
43
46
25
53
67
60
73
44
47
45
54
58
45
68
36
40
28
29
35
54
66
66
62
34
43
61
40
61
46
26
27
67
57
44
53
59
71
38
48
45
60
32
57
45
39
61
56
42
48
60
33
32
45
39
38
50
45
54
52
43
39
68
63
70
74
53
66
36
71
51
59
51
30
53
40
58
48
55
42
45
50
41
52
56
48
35
37
61
66
59
56
49
59
54
55
31
38
78
49
79
71
49
46
48
40
43
44
70
17
60
51
33
31
45
30
71
42
57
47
14
48
55
64
41
64
68
54
45
41
48
51
32
67
44
37
34
65
60
32
33
51
45
59
63
54
53
68
54
47
40
37
35
40
40
33
55
37
24
45
54
40
37
72
55
44
48
62
55
38
35
33
40
69
76
38
54
34
70
41
50
40
65
46
28
64
63
49
57
45
74
62
55
32
48
50
61
78
37
37
76
38
47
37
29
59
63
43
52
39
61
55
45
52
39
49
47
59
47
37
24
57
44
54
46
47
13
65
46
40
47
59
32
41
41
36
61
57
36
44
40
69
72
38
48
60
76
51
20
41
33
47
44
38
51
57
61
45
52
45
54
54
64
67
48
41
60
43
70
50
53
55
28
55
28
43
61
39
40
64
35
43
38
64
40
73
40
75
45
48
67
53
38
31
42
46
30
61
46
37
39
29
63
50
37
46
57
22
72
41
38
32
43
55
46
52
42
56
58
61
63
63
46
55
57
37
44
38
39
19
67
50
62
72
67
54
44
59
56
68
53
42
48
43
57
75
51
54
43
36
24
46
46
57
46
60
48
67
46
36
55
75
28
58
27
55
46
48
44
68
47
62
45
62
42
43
61
34
28
32
56
47
47
78
42
42
39
42
36
44
20
63
57
57
52
33
49
43
46
53
61
44
62
62
24
34
58
64
58
29
50
46
42
69
67
61
50
44
55
41
39
65
68
58
69
65
71
50
77
49
64
44
34
37
72
43
69
62
55
45
36
58
29
41
49
65
70
32
76
47
59
43
52
45
52
45
66
39
67
44
38
61
42
61
41
48
61
41
59
59
42
19
40
41
41
42
50
66
40
43
56
49
61
75
40
70
40
59
42
54
68
44
69
35
70
52
63
64
54
66
52
23
43
46
45
39
48
56
56
34
63
56
69
48
60
47
56
32
33
77
53
55
36
51
43
48
37
54
48
58
43
38
53
43
32
64
50
43
40
73
40
67
50
47
46
57
29
18
63
43
67
46
55
60
44
65
30
66
35
54
64
36
44
49
47
25
58
55
53
11
62
44
58
75
42
47
62
46
59
45
35
62
62
45
51
55
77
82
45
47
52
43
43
32
29
37
40
54
48
40
66
42
32
69
54
64
44
54
68
45
49
30
44
40
51
48
42
33
47
27
63
65
49
44
47
41
41
58
36
38
43
28
42
64
39
57
42
63
63
46
60
49
34
55
63
37
42
32
32
43
47
62
36
57
58
54
62
65
57
54
64
40
78
71
70
41
69
41
34
39
44
71
71
69
39
33
55
58
41
26
28
40
37
44
63
59
61
41
41
61
33
56
60
58
60
50
26
54
24
39
47
54
46
25
58
41
22
41
38
41
37
54
77
36
59
36
44
52
46
30
46
58
42
68
65
57
49
67
41
57
48
40
40
50
37
62
34
34
58
53
42
55
63
66
49
33
45
54
64
42
41
52
71
