mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,mean_test_score,std_test_score,rank_test_score
1.8459600607554119,0.10833068903078273,0.006077043215433757,0.0007077014965533873,0.01,6,175,0.3,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 175, 'subsample': 0.3}",0.8053830227743272,0.7991718426501035,0.8012422360248447,0.7821576763485477,0.8215767634854771,0.7883817427385892,0.7946058091286307,0.8091286307053942,0.7904564315352697,0.8132780082987552,0.772256728778468,0.7971014492753623,0.8240165631469979,0.7987551867219918,0.7925311203319502,0.8049792531120332,0.8008298755186722,0.8091286307053942,0.8049792531120332,0.7904564315352697,0.7971014492753623,0.8198757763975155,0.7950310559006211,0.7966804979253111,0.7883817427385892,0.7946058091286307,0.8029045643153527,0.7987551867219918,0.7966804979253111,0.7946058091286307,0.7995013015128475,0.010973749919903124,44
2.3462701082229613,0.1509178363376925,0.00630340576171875,0.0006907629028799295,0.01,6,175,0.4,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 175, 'subsample': 0.4}",0.8115942028985508,0.8053830227743272,0.8053830227743272,0.7842323651452282,0.8298755186721992,0.8029045643153527,0.7863070539419087,0.8049792531120332,0.7842323651452282,0.8132780082987552,0.772256728778468,0.8012422360248447,0.8302277432712215,0.8029045643153527,0.7883817427385892,0.8091286307053942,0.8049792531120332,0.8112033195020747,0.8049792531120332,0.7863070539419087,0.7971014492753623,0.8198757763975155,0.7846790890269151,0.7966804979253111,0.7966804979253111,0.8008298755186722,0.7946058091286307,0.8008298755186722,0.7925311203319502,0.8029045643153527,0.8008832819314508,0.01289056341942824,22
2.7078109264373778,0.12471137250703852,0.00659032662709554,0.001389674970638809,0.01,6,175,0.5,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 175, 'subsample': 0.5}",0.8074534161490683,0.8053830227743272,0.8012422360248447,0.7842323651452282,0.8215767634854771,0.7925311203319502,0.7863070539419087,0.8029045643153527,0.7925311203319502,0.8132780082987552,0.7743271221532091,0.8012422360248447,0.8322981366459627,0.8029045643153527,0.7925311203319502,0.7966804979253111,0.8029045643153527,0.8215767634854771,0.8049792531120332,0.7863070539419087,0.8074534161490683,0.8260869565217391,0.7888198757763976,0.8070539419087137,0.8008298755186722,0.8008298755186722,0.8029045643153527,0.7987551867219918,0.7966804979253111,0.8029045643153527,0.8018503245907179,0.012367068835143488,11
2.237437629699707,0.12575868025313255,0.007207655906677246,0.0014570760767293103,0.01,6,200,0.3,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.3}",0.8033126293995859,0.8053830227743272,0.8033126293995859,0.7800829875518672,0.8236514522821576,0.7904564315352697,0.7883817427385892,0.8112033195020747,0.7925311203319502,0.8153526970954357,0.7701863354037267,0.8053830227743272,0.8240165631469979,0.8029045643153527,0.7904564315352697,0.8070539419087137,0.8070539419087137,0.8112033195020747,0.8049792531120332,0.7925311203319502,0.7929606625258799,0.8219461697722568,0.7971014492753623,0.7946058091286307,0.7925311203319502,0.7966804979253111,0.8049792531120332,0.8029045643153527,0.7966804979253111,0.7925311203319502,0.8007452557064682,0.01192850928946364,24
2.8167904059092206,0.21578556079581218,0.007125369707743327,0.0009069954910053215,0.01,6,200,0.4,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.4}",0.8095238095238095,0.8053830227743272,0.8033126293995859,0.7821576763485477,0.8298755186721992,0.7946058091286307,0.7863070539419087,0.8091286307053942,0.7842323651452282,0.8153526970954357,0.7743271221532091,0.8033126293995859,0.8260869565217391,0.8049792531120332,0.7966804979253111,0.8091286307053942,0.8049792531120332,0.8132780082987552,0.8070539419087137,0.7863070539419087,0.7888198757763976,0.8240165631469979,0.7867494824016563,0.7925311203319502,0.7966804979253111,0.8029045643153527,0.7987551867219918,0.8049792531120332,0.7946058091286307,0.8029045643153527,0.8012986492329808,0.012909664252536054,18
3.4325952847798664,0.3053141588036741,0.0076300303141276045,0.0021082063620977303,0.01,6,200,0.5,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.5}",0.8053830227743272,0.8074534161490683,0.8033126293995859,0.7842323651452282,0.8257261410788381,0.7966804979253111,0.7863070539419087,0.8070539419087137,0.7883817427385892,0.8195020746887967,0.7805383022774327,0.8053830227743272,0.8302277432712215,0.8049792531120332,0.7966804979253111,0.8091286307053942,0.8008298755186722,0.8257261410788381,0.8070539419087137,0.7842323651452282,0.7929606625258799,0.8281573498964804,0.7950310559006211,0.8029045643153527,0.8008298755186722,0.7987551867219918,0.8049792531120332,0.8049792531120332,0.7904564315352697,0.8091286307053942,0.803233164093709,0.012857151765168086,2
2.768385632832845,0.24872408274431232,0.008593455950419108,0.003786595779234631,0.01,6,225,0.3,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 225, 'subsample': 0.3}",0.7971014492753623,0.8033126293995859,0.7929606625258799,0.7821576763485477,0.8278008298755186,0.7842323651452282,0.7883817427385892,0.8091286307053942,0.7883817427385892,0.8153526970954357,0.7681159420289855,0.8033126293995859,0.8260869565217391,0.8049792531120332,0.7946058091286307,0.8112033195020747,0.8049792531120332,0.8091286307053942,0.8153526970954357,0.7925311203319502,0.7929606625258799,0.8198757763975155,0.7991718426501035,0.7925311203319502,0.7946058091286307,0.7925311203319502,0.8070539419087137,0.8029045643153527,0.8008298755186722,0.7883817427385892,0.800331749754445,0.01298899015055169,31
3.450935713450114,0.2876570420631035,0.008907334009806315,0.003971164649864956,0.01,6,225,0.4,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 225, 'subsample': 0.4}",0.8074534161490683,0.8053830227743272,0.7971014492753623,0.7738589211618258,0.8278008298755186,0.7966804979253111,0.7863070539419087,0.8070539419087137,0.7883817427385892,0.8195020746887967,0.7701863354037267,0.8053830227743272,0.8240165631469979,0.8070539419087137,0.8008298755186722,0.8070539419087137,0.7987551867219918,0.8132780082987552,0.8195020746887967,0.7821576763485477,0.7888198757763976,0.8260869565217391,0.7888198757763976,0.7946058091286307,0.7925311203319502,0.7987551867219918,0.7987551867219918,0.8070539419087137,0.7966804979253111,0.8029045643153527,0.8010917530762379,0.01394762257123368,21
3.9789745966593424,0.3954756089743147,0.007939386367797851,0.0008896662770234879,0.01,6,225,0.5,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 225, 'subsample': 0.5}",0.8074534161490683,0.8053830227743272,0.7950310559006211,0.7842323651452282,0.8257261410788381,0.7946058091286307,0.7842323651452282,0.8091286307053942,0.7883817427385892,0.8215767634854771,0.7805383022774327,0.8033126293995859,0.8302277432712215,0.8008298755186722,0.7966804979253111,0.8132780082987552,0.8049792531120332,0.8257261410788381,0.8174273858921162,0.7780082987551867,0.7950310559006211,0.8302277432712215,0.7867494824016563,0.8008298755186722,0.8029045643153527,0.7966804979253111,0.8049792531120332,0.8112033195020747,0.7966804979253111,0.8112033195020747,0.8034416352384961,0.014156648653484542,1
2.7261539300282798,0.34237476877281425,0.008585969607035318,0.0028824829128920805,0.01,7,175,0.3,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 175, 'subsample': 0.3}",0.8033126293995859,0.7991718426501035,0.7971014492753623,0.7780082987551867,0.8257261410788381,0.7883817427385892,0.7946058091286307,0.8112033195020747,0.7987551867219918,0.8174273858921162,0.7701863354037267,0.8012422360248447,0.8281573498964804,0.7966804979253111,0.7925311203319502,0.8153526970954357,0.8049792531120332,0.8112033195020747,0.8049792531120332,0.7883817427385892,0.7971014492753623,0.8219461697722568,0.7950310559006211,0.7925311203319502,0.7883817427385892,0.7925311203319502,0.8008298755186722,0.8091286307053942,0.7946058091286307,0.7966804979253111,0.8005385027304566,0.012823067754414144,27
