mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,mean_test_score,std_test_score,rank_test_score
2.054051661491394,0.12238089142473407,0.003939239184061686,0.0003995476779094056,0.06,2,200,0.8,"{'learning_rate': 0.06, 'max_depth': 2, 'n_estimators': 200, 'subsample': 0.8}",0.7267080745341615,0.7494824016563147,0.7494824016563147,0.7053941908713693,0.7468879668049793,0.7365145228215768,0.7448132780082988,0.7676348547717843,0.7240663900414938,0.7489626556016598,0.7681159420289855,0.7370600414078675,0.7349896480331263,0.7302904564315352,0.7427385892116183,0.7427385892116183,0.7282157676348547,0.7219917012448133,0.7697095435684648,0.7302904564315352,0.7204968944099379,0.7453416149068323,0.7308488612836439,0.7489626556016598,0.7219917012448133,0.7593360995850622,0.7282157676348547,0.7261410788381742,0.7427385892116183,0.7531120331950207,0.7394424255961332,0.015144358293765073,48
2.2104917764663696,0.08827505767420787,0.003977203369140625,0.0004688504382970762,0.06,2,200,0.9,"{'learning_rate': 0.06, 'max_depth': 2, 'n_estimators': 200, 'subsample': 0.9}",0.7267080745341615,0.7536231884057971,0.7432712215320911,0.7074688796680498,0.7489626556016598,0.7344398340248963,0.7427385892116183,0.7717842323651453,0.7240663900414938,0.7551867219917012,0.7681159420289855,0.7391304347826086,0.7329192546583851,0.7302904564315352,0.7510373443983402,0.7323651452282157,0.7240663900414938,0.7157676348547718,0.7655601659751037,0.7240663900414938,0.7267080745341615,0.7515527950310559,0.7349896480331263,0.7406639004149378,0.7199170124481328,0.7593360995850622,0.7302904564315352,0.7240663900414938,0.7365145228215768,0.7551867219917012,0.7390264855716777,0.01589992011882351,56
2.598365847269694,0.31464076558007914,0.004395635922749838,0.0014490582470765667,0.06,2,200,1.0,"{'learning_rate': 0.06, 'max_depth': 2, 'n_estimators': 200, 'subsample': 1.0}",0.7163561076604554,0.7619047619047619,0.7453416149068323,0.7095435684647303,0.7510373443983402,0.7365145228215768,0.7448132780082988,0.7717842323651453,0.7199170124481328,0.7614107883817427,0.7660455486542443,0.7308488612836439,0.7349896480331263,0.7344398340248963,0.7531120331950207,0.7406639004149378,0.7240663900414938,0.7302904564315352,0.7634854771784232,0.7282157676348547,0.7204968944099379,0.7515527950310559,0.7370600414078675,0.7427385892116183,0.7240663900414938,0.7593360995850622,0.7240663900414938,0.7178423236514523,0.7385892116182573,0.7614107883817427,0.7400646890544059,0.016749198561989,35
2.8597581227620443,0.48820034695890635,0.005872464179992676,0.0037970011646195085,0.06,2,225,0.8,"{'learning_rate': 0.06, 'max_depth': 2, 'n_estimators': 225, 'subsample': 0.8}",0.7329192546583851,0.7474120082815735,0.7349896480331263,0.7033195020746889,0.7427385892116183,0.7365145228215768,0.7510373443983402,0.7676348547717843,0.7261410788381742,0.7531120331950207,0.7660455486542443,0.7370600414078675,0.7329192546583851,0.7302904564315352,0.7468879668049793,0.7448132780082988,0.7261410788381742,0.7282157676348547,0.7676348547717843,0.7302904564315352,0.7267080745341615,0.7474120082815735,0.722567287784679,0.7448132780082988,0.7240663900414938,0.7593360995850622,0.7261410788381742,0.7302904564315352,0.7406639004149378,0.7510373443983402,0.7393051152748068,0.014624514660805705,51
2.9960877577463787,0.5812273091550252,0.004613709449768066,0.0021223889115556675,0.06,2,225,0.9,"{'learning_rate': 0.06, 'max_depth': 2, 'n_estimators': 225, 'subsample': 0.9}",0.7287784679089027,0.7515527950310559,0.7474120082815735,0.7053941908713693,0.7489626556016598,0.7385892116182573,0.7427385892116183,0.7676348547717843,0.7302904564315352,0.7468879668049793,0.7660455486542443,0.7391304347826086,0.7370600414078675,0.7282157676348547,0.7531120331950207,0.7344398340248963,0.7219917012448133,0.7199170124481328,0.7676348547717843,0.7302904564315352,0.7308488612836439,0.7536231884057971,0.7329192546583851,0.7427385892116183,0.7282157676348547,0.7614107883817427,0.7282157676348547,0.7240663900414938,0.7365145228215768,0.7572614107883817,0.7400631140663613,0.014999081343209784,38
2.798653221130371,0.08723356735287528,0.004752071698506674,0.001391212153750048,0.06,2,225,1.0,"{'learning_rate': 0.06, 'max_depth': 2, 'n_estimators': 225, 'subsample': 1.0}",0.7163561076604554,0.7598343685300207,0.7453416149068323,0.7074688796680498,0.7551867219917012,0.7365145228215768,0.7468879668049793,0.7697095435684648,0.7282157676348547,0.7614107883817427,0.7660455486542443,0.7287784679089027,0.7370600414078675,0.7385892116182573,0.7551867219917012,0.7406639004149378,0.7240663900414938,0.7344398340248963,0.7676348547717843,0.7344398340248963,0.7204968944099379,0.7577639751552795,0.7329192546583851,0.7427385892116183,0.7219917012448133,0.7593360995850622,0.7219917012448133,0.7178423236514523,0.7365145228215768,0.7655601659751037,0.7410328771595235,0.017161290090527477,14
2.884862931569417,0.27326611367702763,0.004825854301452636,0.0012274580860364122,0.06,2,250,0.8,"{'learning_rate': 0.06, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.8}",0.7370600414078675,0.7515527950310559,0.7412008281573499,0.7053941908713693,0.7468879668049793,0.7385892116182573,0.7531120331950207,0.7655601659751037,0.7282157676348547,0.7489626556016598,0.7681159420289855,0.7391304347826086,0.7349896480331263,0.7302904564315352,0.7510373443983402,0.7489626556016598,0.7282157676348547,0.7282157676348547,0.7614107883817427,0.7344398340248963,0.7308488612836439,0.7515527950310559,0.7204968944099379,0.7468879668049793,0.7240663900414938,0.7572614107883817,0.7261410788381742,0.7240663900414938,0.7406639004149378,0.7531120331950207,0.7405480672033079,0.014284055151132546,25
3.0428743759791055,0.10288904314453119,0.004789527257283529,0.0005347832611041772,0.06,2,250,0.9,"{'learning_rate': 0.06, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.9}",0.7267080745341615,0.7536231884057971,0.7494824016563147,0.7053941908713693,0.7551867219917012,0.7385892116182573,0.7448132780082988,0.7738589211618258,0.7282157676348547,0.7448132780082988,0.7681159420289855,0.7370600414078675,0.7391304347826086,0.7344398340248963,0.7572614107883817,0.7385892116182573,0.7157676348547718,0.7219917012448133,0.7655601659751037,0.7323651452282157,0.7287784679089027,0.7515527950310559,0.7287784679089027,0.7406639004149378,0.7302904564315352,0.7614107883817427,0.7302904564315352,0.7219917012448133,0.7385892116182573,0.7593360995850622,0.740754963360051,0.016003842318396837,18
4.280490589141846,0.4242673558015671,0.006398256619771322,0.0008774071121877398,0.06,2,250,1.0,"{'learning_rate': 0.06, 'max_depth': 2, 'n_estimators': 250, 'subsample': 1.0}",0.7246376811594203,0.7598343685300207,0.7474120082815735,0.7053941908713693,0.7614107883817427,0.7365145228215768,0.7489626556016598,0.7697095435684648,0.7261410788381742,0.7634854771784232,0.7681159420289855,0.7287784679089027,0.7370600414078675,0.7344398340248963,0.7551867219917012,0.7427385892116183,0.7261410788381742,0.7344398340248963,0.7614107883817427,0.7344398340248963,0.7267080745341615,0.7536231884057971,0.7308488612836439,0.7427385892116183,0.7261410788381742,0.7572614107883817,0.7261410788381742,0.7219917012448133,0.7385892116182573,0.7634854771784232,0.7417927373005851,0.016209656046006597,6
4.4361895561218265,0.17176736000128176,0.006934992472330729,0.0016884009672574745,0.06,3,200,0.8,"{'learning_rate': 0.06, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.7349896480331263,0.7577639751552795,0.7453416149068323,0.6991701244813278,0.7510373443983402,0.7344398340248963,0.7614107883817427,0.7655601659751037,0.7240663900414938,0.7448132780082988,0.7660455486542443,0.7432712215320911,0.7287784679089027,0.7199170124481328,0.7593360995850622,0.7427385892116183,0.7199170124481328,0.7302904564315352,0.7468879668049793,0.7323651452282157,0.7349896480331263,0.7391304347826086,0.7204968944099379,0.7427385892116183,0.7261410788381742,0.7551867219917012,0.7427385892116183,0.7302904564315352,0.7406639004149378,0.7593360995850622,0.7399951032189893,0.015376803796087553,39
