toklen
35
61
15
12
23
26
39
34
20
18
19
21
21
17
27
68
32
19
10
47
26
18
33
54
36
23
72
16
28
37
42
35
23
52
22
23
30
12
13
28
25
44
45
46
28
26
52
60
27
16
32
28
19
55
38
59
36
50
26
42
19
29
22
48
5
23
66
26
39
28
36
30
33
42
25
19
25
20
28
44
49
19
23
26
44
18
13
55
63
39
29
25
42
30
26
18
25
20
34
28
25
15
33
18
32
62
10
38
31
62
34
51
20
28
93
20
26
19
46
18
26
26
34
43
4
16
9
16
30
19
19
56
41
39
33
26
67
47
12
43
24
54
43
23
36
12
25
42
21
35
24
24
25
33
31
34
21
42
95
65
55
60
19
84
32
42
49
22
25
44
32
13
22
31
38
15
18
40
39
51
25
19
56
27
28
34
19
44
22
66
20
14
32
5
26
20
16
56
40
23
14
38
59
13
34
12
28
34
12
21
82
30
27
26
18
80
8
18
21
28
9
14
23
59
18
25
34
37
16
10
47
13
85
13
30
14
19
61
30
41
49
31
22
21
34
32
43
31
30
26
30
31
67
20
42
33
44
14
27
23
46
41
29
21
21
13
29
21
32
33
26
21
26
96
25
51
55
27
35
38
23
72
24
53
24
9
27
41
61
24
60
26
8
2
17
33
38
26
24
32
16
25
10
35
50
70
48
39
35
11
20
21
26
32
49
53
44
49
34
33
54
47
42
25
40
32
25
27
59
35
32
62
8
61
50
47
30
9
19
18
26
21
15
40
35
17
27
28
95
62
20
48
29
36
49
8
29
77
23
18
17
29
14
55
18
44
38
13
64
47
52
57
73
55
19
15
24
34
71
25
16
27
8
17
43
73
44
5
38
28
23
59
36
29
25
52
15
35
17
82
13
52
30
32
10
9
55
38
17
15
29
7
21
57
71
20
28
25
30
9
15
17
20
27
28
28
50
23
73
13
34
16
37
41
30
16
35
35
28
45
36
30
14
31
12
18
22
93
10
68
36
71
51
40
11
47
13
16
33
33
47
19
41
52
37
43
33
45
28
62
11
59
29
15
34
11
46
12
34
42
8
59
26
43
27
36
12
40
45
51
42
56
21
25
18
17
41
76
28
15
29
26
23
26
36
40
21
39
51
42
78
20
19
67
32
59
38
62
40
32
22
71
14
92
53
46
20
39
10
33
47
44
18
18
44
17
10
36
49
19
21
65
65
16
14
59
69
37
31
13
14
38
18
56
40
28
29
69
11
18
18
19
20
23
38
34
9
26
35
26
41
20
33
87
13
42
52
33
7
24
93
45
36
50
25
29
31
56
9
35
33
52
17
78
38
15
31
58
9
51
37
8
52
30
10
79
11
18
31
29
14
50
20
50
35
8
22
22
38
41
18
44
47
26
26
56
38
12
31
19
46
91
26
25
39
54
15
45
33
75
20
29
7
96
20
18
39
25
54
23
43
30
11
66
15
23
53
48
18
94
8
47
25
19
16
15
27
34
59
30
32
22
50
9
49
9
18
26
15
20
45
47
29
16
77
16
29
21
55
18
18
50
35
33
36
29
47
17
15
19
26
52
30
39
61
51
34
34
41
19
44
39
56
53
82
29
42
54
18
29
21
20
46
27
38
20
48
28
9
18
36
89
49
55
53
40
16
81
48
32
36
47
25
51
35
17
47
58
46
52
9
12
75
49
20
41
33
23
14
29
25
30
81
77
23
35
18
65
14
14
73
55
43
45
30
59
43
26
48
19
27
65
29
13
31
11
24
46
12
52
44
21
39
28
39
20
25
8
52
37
26
36
23
36
38
35
36
24
53
95
14
13
25
26
37
13
26
10
46
29
54
45
36
25
18
39
38
36
18
16
19
55
33
36
18
42
12
14
11
29
41
28
33
19
54
3
23
41
63
13
54
22
37
36
33
73
39
10
14
38
26
89
27
37
51
74
96
51
20
27
15
27
38
18
34
23
29
25
33
34
35
75
25
17
69
42
39
37
12
24
10
31
65
40
10
27
35
38
56
13
25
23
29
32
17
19
16
18
69
9
12
33
34
15
30
21
36
61
29
15
25
13
25
46
35
28
13
12
85
32
47
62
24
16
20
81
59
23
8
26
11
41
32
48
21
19
64
18
40
39
69
39
43
18
37
29
53
41
18
53
42
26
34
30
37
18
37
33
25
25
12
25
47
9
25
42
31
18
36
55
12
48
13
24
16
26
43
81
51
27
28
24
48
19
87
20
26
28
50
41
57
22
30
26
18
84
24
28
37
17
75
27
46
21
78
64
30
40
29
33
26
14
26
42
29
17
9
43
23
56
33
14
29
25
18
42
78
12
60
49
18
33
25
27
28
69
18
82
42
43
21
73
38
45
45
47
23
35
15
26
26
36
57
35
25
38
15
18
15
30
46
33
22
12
41
25
20
28
40
20
19
18
15
24
29
20
23
32
54
38
30
13
10
8
23
65
16
38
30
24
31
18
20
63
31
48
56
46
12
28
35
28
35
17
27
26
27
15
36
52
27
33
20
25
32
13
31
21
51
25
9
22
35
33
34
83
24
6
25
53
25
15
19
37
27
34
18
27
22
66
21
8
22
12
24
30
18
25
21
9
29
21
29
25
38
43
49
37
28
37
32
20
50
29
18
15
19
25
33
17
27
44
27
11
20
36
49
10
27
64
20
27
18
31
15
26
9
46
53
28
76
23
32
51
29
18
9
37
89
27
31
57
22
20
15
40
14
31
46
7
27
23
33
71
47
56
37
25
38
23
35
26
21
30
56
41
29
33
26
72
35
28
34
27
25
21
37
11
38
18
19
20
8
32
21
65
27
19
18
5
55
46
35
33
15
32
90
50
70
14
21
23
23
56
29
21
41
22
82
40
77
36
34
56
31
14
13
20
47
25
92
39
39
22
48
34
24
28
46
8
65
74
28
35
17
56
18
35
35
20
36
42
23
27
83
22
93
23
37
25
12
31
16
13
30
39
21
65
28
33
25
25
50
39
63
22
23
29
82
47
17
30
31
78
34
38
32
29
45
23
46
23
34
61
74
8
59
16
9
38
35
37
27
70
27
50
16
34
40
31
22
46
19
26
26
23
14
22
28
29
77
25
9
48
44
22
9
51
32
22
26
22
52
30
20
42
33
24
19
8
24
27
25
31
42
17
41
42
27
18
32
34
35
28
18
5
38
5
56
94
51
78
11
60
18
57
51
71
83
28
10
7
23
71
34
44
19
21
14
17
78
33
22
58
19
38
39
29
27
28
36
10
35
17
16
13
40
43
28
19
22
20
33
32
50
54
28
58
55
49
36
22
26
53
43
50
29
34
29
27
72
27
34
7
37
57
19
35
36
15
50
25
13
33
54
55
26
29
23
49
34
25
28
21
22
26
31
38
38
33
22
96
63
39
50
50
15
35
37
37
25
21
66
20
7
29
72
46
23
7
83
20
35
10
40
34
12
66
7
16
39
43
14
31
37
38
33
21
11
17
33
40
17
41
24
46
23
33
22
21
14
24
20
29
37
53
31
40
24
50
26
13
27
11
21
60
53
15
27
71
17
45
28
24
31
51
52
67
8
28
47
26
15
21
21
7
33
21
19
14
16
30
16
30
37
18
17
39
28
13
33
18
51
50
22
31
28
25
96
20
29
38
12
8
36
25
53
38
29
19
57
30
52
55
13
34
26
16
18
28
51
10
18
17
42
21
43
12
36
63
10
23
17
28
35
51
25
8
77
21
78
31
9
26
31
19
22
45
32
35
37
29
24
54
43
41
39
14
32
41
45
28
24
74
24
43
21
4
19
36
32
17
12
59
45
55
37
35
13
46
20
8
40
28
31
20
25
22
40
59
66
59
16
13
40
45
95
25
25
37
46
38
12
41
23
23
67
64
31
61
12
87
18
15
24
17
27
7
22
39
4
39
31
44
29
17
17
10
14
62
55
24
37
28
30
27
22
55
66
24
8
28
14
24
27
12
21
21
26
41
41
13
29
30
3
38
45
25
22
15
52
52
21
53
7
64
27
41
14
29
41
37
14
73
52
44
50
13
59
57
25
58
47
34
31
24
18
35
25
22
41
24
84
31
19
10
25
23
31
30
44
11
44
40
33
19
21
29
61
27
18
52
25
26
51
64
36
34
56
12
34
17
77
8
45
28
21
25
30
75
54
39
32
61
8
19
25
30
29
16
18
20
15
10
51
59
22
3
19
37
27
45
28
16
18
20
26
16
16
21
29
46
42
37
60
18
47
44
23
28
32
44
21
27
26
16
16
28
32
21
63
32
36
29
23
14
73
84
20
18
33
24
14
48
28
24
55
77
67
13
21
12
28
15
25
24
13
17
45
26
34
11
28
78
33
94
28
30
21
48
16
27
18
54
30
38
36
21
28
13
65
58
40
36
45
22
20
27
26
65
12
21
69
17
16
12
13
37
55
23
35
54
29
23
66
48
63
11
24
53
39
40
22
53
28
33
11
18
22
15
20
19
29
25
13
49
11
52
29
24
31
59
9
72
54
39
46
21
25
39
22
23
20
24
31
43
38
29
32
43
19
74
40
27
19
1
35
51
38
25
35
23
78
10
87
9
69
51
49
25
18
35
72
7
61
37
24
31
23
44
26
26
47
36
20
71
33
20
23
3
27
45
40
43
45
43
60
67
13
15
69
32
15
40
21
39
23
31
32
24
19
48
20
30
36
42
30
24
39
72
34
67
26
43
47
18
34
26
24
41
34
40
15
9
27
52
22
42
33
83
22
30
65
16
20
23
21
53
55
46
25
29
48
16
25
47
28
29
52
29
19
18
23
8
59
55
59
28
66
85
35
37
42
17
35
22
24
45
24
80
49
33
23
26
75
56
43
16
20
26
37
18
28
76
34
20
14
30
21
38
13
44
41
31
30
27
50
47
37
85
39
5
17
18
60
39
18
41
43
18
36
49
32
29
25
20
37
20
30
32
19
53
23
44
18
18
30
35
28
20
27
33
3
46
36
22
52
74
9
48
52
43
13
12
15
28
38
32
37
40
35
12
42
23
26
14
14
46
31
28
46
14
32
45
64
28
22
37
55
23
18
37
81
29
19
55
9
11
48
44
39
8
21
21
17
40
18
47
16
19
29
64
19
27
47
18
15
12
31
15
16
71
65
21
58
15
43
20
68
20
17
30
56
23
25
26
18
37
13
21
15
22
7
27
37
18
9
29
22
10
13
16
42
35
22
28
57
81
96
59
24
41
15
14
50
15
51
20
25
32
23
25
32
54
30
35
24
70
38
63
27
21
33
34
24
38
37
37
25
18
16
32
19
55
37
24
46
68
21
10
20
41
32
72
62
42
28
34
26
13
33
58
16
10
23
21
37
14
50
24
10
34
21
25
43
40
24
28
68
60
54
25
38
41
23
23
14
33
20
41
18
51
28
15
49
46
21
8
30
12
67
20
14
21
91
21
27
25
45
37
23
61
25
53
34
49
13
20
13
28
15
34
64
4
65
37
26
48
26
9
13
39
33
29
7
20
34
58
12
63
25
20
14
25
55
34
9
33
36
96
17
33
25
12
27
25
21
21
54
44
89
25
41
15
34
67
15
46
30
27
39
9
38
21
39
49
43
34
20
3
39
16
68
15
8
24
19
46
35
37
32
12
65
22
15
39
11
10
15
69
10
31
25
31
46
52
30
25
7
23
29
50
19
21
9
59
46
41
48
18
65
57
57
37
13
30
51
15
73
56
38
28
42
20
72
75
18
24
44
12
8
11
23
27
23
11
48
52
22
25
65
45
54
19
63
22
18
30
59
18
20
12
54
83
32
35
34
58
20
44
38
47
20
9
34
13
22
15
46
54
51
16
26
36
15
37
15
21
18
46
16
9
24
22
21
41
19
34
13
37
54
94
30
18
15
14
74
14
14
38
21
33
33
14
64
65
41
41
25
86
23
12
14
63
19
23
19
75
18
42
6
29
18
35
45
57
23
1
55
41
89
14
77
28
32
63
18
41
37
40
66
34
42
21
20
39
19
62
42
48
48
19
24
53
31
37
22
56
17
15
24
20
41
25
47
31
55
18
20
40
47
36
25
12
51
15
33
41
31
8
22
23
18
40
35
30
42
10
51
22
18
68
82
24
33
42
28
30
29
20
56
23
44
47
63
61
15
39
11
27
44
19
18
16
50
28
62
42
24
19
21
23
33
13
39
22
18
25
13
25
45
36
19
22
58
41
50
58
75
44
9
40
25
34
15
32
20
32
36
12
50
51
40
88
10
28
77
18
61
54
28
12
15
31
68
46
60
41
18
14
38
24
22
14
64
51
34
25
56
17
32
22
15
28
30
19
19
23
29
25
22
14
86
32
34
75
10
15
13
25
23
29
31
34
16
25
24
48
23
40
73
29
24
55
60
61
76
25
51
26
20
31
24
20
61
18
49
43
33
26
12
56
30
42
13
50
34
48
33
18
89
12
64
14
62
17
41
65
64
9
59
52
13
24
13
32
68
23
29
17
26
52
17
45
21
84
55
11
64
21
69
13
15
15
35
14
58
87
72
20
59
33
28
18
21
51
33
62
31
15
44
27
18
51
14
21
54
51
35
18
35
57
28
16
35
21
31
30
24
13
32
41
