lipinskiHBD_mean,hallKierAlpha.1,tpsa.1,kappa2,FractionCSP3,CrippenClogP.1,chi2n_mean,NumHeterocycles_sum,kappa3,hallKierAlpha,NumHeteroatoms.1,NumAmideBonds_sum,NumRotatableBonds_mean,lipinskiHBA,NumUnspecifiedAtomStereoCenters,NumSaturatedHeterocycles,NumSaturatedHeterocycles.1,NumAliphaticHeterocycles_sum,NumSpiroAtoms,NumBridgeheadAtoms.1,NumBridgeheadAtoms,NumSpiroAtoms.1,FractionCSP3.1,kappa3.1,tpsa,kappa2.1,CrippenClogP,NumHeteroatoms,lipinskiHBA.1,NumUnspecifiedAtomStereoCenters.1
0.0,0.23137766188814762,0.0,0.11735499310533108,0.0,0.8818208047097837,0.2286130615705065,0.0,0.0056441947653441535,0.260060843113951,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005630514466046976,0.30771220695230395,0.11770564671034627,0.6126487785459419,0.17391304347826086,0.0,0.0
0.07142857142857142,0.38053020426232537,0.0,0.11287128936809193,0.0,0.7554718000971467,0.13026482218639676,0.0,0.005656287888262009,0.32125162972899834,0.0,0.0,0.09375,0.38888888888888884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005588966695215348,0.3807275666936135,0.10958168630156692,0.6458422353942289,0.30434782608695654,0.0,0.0
0.25,0.12811820947525532,0.5028940986257073,0.10792957736241875,0.4,0.8427298922987587,0.23261428731034872,0.0,0.005812555016897319,0.4790091264709171,0.34782608695652173,0.0,0.1875,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266667,0.005722138369325183,0.12061438965238479,0.13263106677931213,0.647522214065804,0.08695652173913043,0.4444444444444444,0.0
0.21428571428571427,0.3394176445053405,0.3497817299919159,0.11063707386216548,0.166666667,0.533747484597152,0.09568404878786932,0.13636363636363635,0.005611592896508064,0.3585397653225428,0.34782608695652173,0.125,0.0625,0.38888888888888884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.00558693647748638,0.366143896523848,0.10875596302369572,0.579647423606622,0.30434782608695654,0.4444444444444444,0.0
0.17857142857142855,0.3394176445053405,0.3497817299919159,0.1079116518216515,0.0,0.533747484597152,0.08904476673478161,0.09090909090909091,0.005592550135276857,0.4101694915289889,0.34782608695652173,0.0625,0.0625,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.00558693647748638,0.20475343573160873,0.10875596302369572,0.6449584205278786,0.13043478260869565,0.4444444444444444,0.0
0.21428571428571427,0.3394176445053405,0.3497817299919159,0.1106493366215799,0.5,0.533747484597152,0.07728464449706714,0.09090909090909091,0.005641630007977295,0.44554541504081313,0.34782608695652173,0.0625,0.125,0.3333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.00558693647748638,0.37206143896523847,0.10875596302369572,0.5321222878387805,0.2608695652173913,0.4444444444444444,0.0
0.14285714285714285,0.3394176445053405,0.3497817299919159,0.10426648144557323,0.0,0.533747484597152,0.058334420524346904,0.09090909090909091,0.005603469887423212,0.45319426336769403,0.34782608695652173,0.0625,0.03125,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.00558693647748638,0.24122877930476957,0.10875596302369572,0.5788037821432875,0.17391304347826086,0.4444444444444444,0.0
0.14285714285714285,0.4101694915289889,0.18603071948261923,0.1087559617219929,0.166666667,0.6494651459207561,0.08731648753803747,0.09090909090909091,0.005586936453225281,0.3394176445053405,0.13043478260869565,0.0625,0.0625,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005592550155334827,0.3497817299919159,0.10791165289601468,0.533747484597152,0.34782608695652173,0.16666666666666666,0.0
0.0,0.5526292916171459,0.11039611964430072,0.10684799994041061,0.166666667,0.7015517889946788,0.11951544187918266,0.0,0.0055711286702601875,0.43024771838705134,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00560982262145346,0.0,0.11155358642848347,0.7169564629875134,0.0,0.1111111111111111,0.0
0.0,0.43024771838705134,0.0,0.11735499310533108,0.0,0.7169564629875134,0.14164843105787545,0.0,0.0056441947653441535,0.260060843113951,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.005571128668823675,0.30771220695230395,0.10684800034008837,0.6126487785459419,0.17391304347826086,0.0,0.0
0.07142857142857142,0.32890047805587924,0.24122877930476957,0.1150097170686768,0.0,0.6913112233531644,0.1268904029218431,0.09090909090909091,0.005655776796444455,0.3671447196902838,0.17391304347826086,0.0,0.125,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005615165490102493,0.08336297493936944,0.11255921237201269,0.7063141633158396,0.08695652173913043,0.2222222222222222,0.0
0.07142857142857142,0.32890047805587924,0.24122877930476957,0.12596334194924208,0.166666667,0.6913112233531644,0.2521143491121016,0.18181818181818182,0.005688123665379509,0.2294654498064274,0.17391304347826086,0.0,0.1875,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005615165490102493,0.16672594987873887,0.11255921237201269,0.7818474652408761,0.17391304347826086,0.2222222222222222,0.0
0.10714285714285714,0.45415036940855413,0.10625707356507678,0.10942652393203914,0.0,0.6233341733226692,0.05863994515025898,0.045454545454545456,0.0055932925067165825,0.4589308996128547,0.08695652173913043,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005582810122068115,0.24122877930476957,0.10501233166532911,0.6518244203160551,0.2608695652173913,0.1111111111111111,0.0
0.10714285714285714,0.4225988700601704,0.181018593371059,0.10268620762652189,0.75,0.6162344373714908,0.05761145155717268,0.045454545454545456,0.005562268018574992,0.50386788353328,0.13043478260869565,0.0625,0.0625,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005602017198031365,0.12061438965238479,0.10743387661994974,0.6272090806499326,0.08695652173913043,0.16666666666666666,0.0
0.10714285714285714,0.4225988700601704,0.181018593371059,0.1047356548079206,0.8,0.6162344373714908,0.07368847993395466,0.045454545454545456,0.005574435684465001,0.50386788353328,0.13043478260869565,0.0625,0.0625,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005602017198031365,0.12061438965238479,0.10743387661994974,0.6414560302103991,0.08695652173913043,0.16666666666666666,0.0
0.10714285714285714,0.4225988700601704,0.181018593371059,0.10960912343263464,0.857142857,0.6162344373714908,0.08891808882785132,0.045454545454545456,0.00562574999881541,0.50386788353328,0.13043478260869565,0.0625,0.0625,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005602017198031365,0.12061438965238479,0.10743387661994974,0.669949929331332,0.08695652173913043,0.16666666666666666,0.0
0.17857142857142855,0.39104737071178663,0.25144704931285367,0.10726097496316349,0.0,0.6387132824226753,0.059855817028310984,0.045454545454545456,0.005600180687568937,0.4159061277741496,0.17391304347826086,0.0625,0.0625,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056208161980497206,0.22270008084074375,0.10829567356687386,0.594139065712731,0.17391304347826086,0.2222222222222222,0.0
0.14285714285714285,0.3661886136494237,0.21587712206952306,0.10726097496316349,0.0,0.6643731305672119,0.07425242723414707,0.045454545454545456,0.005600180687568937,0.4159061277741496,0.17391304347826086,0.0625,0.125,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.005669215069197374,0.22270008084074375,0.11498353673719869,0.594139065712731,0.17391304347826086,0.2222222222222222,0.0
0.07142857142857142,0.3920034767526468,0.08336297493936944,0.10552270747924393,0.0,0.6922461680051715,0.09231581216580145,0.09090909090909091,0.005583465432234131,0.4417209908773727,0.08695652173913043,0.0,0.09375,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.005662604398502596,0.13083265966046886,0.11569420781809148,0.649735403359227,0.08695652173913043,0.1111111111111111,0.0
0.07142857142857142,0.3920034767526468,0.08336297493936944,0.10703452531442847,0.0,0.6922461680051715,0.09536114620351435,0.09090909090909091,0.005602716147902774,0.469448066062316,0.08695652173913043,0.0,0.09375,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.005662604398502596,0.13083265966046886,0.11569420781809148,0.6735984047506876,0.13043478260869565,0.1111111111111111,0.0
0.14285714285714285,0.41877444589672996,0.21991915925626515,0.10957238278204817,0.0,0.5981417975041361,0.07110869478474838,0.045454545454545456,0.005618026651383565,0.38053020426232537,0.17391304347826086,0.0625,0.0625,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005604239003958189,0.1975424413904608,0.10990003148082143,0.6555305993506517,0.13043478260869565,0.2222222222222222,0.0
0.21428571428571427,0.41877444589672996,0.21991915925626515,0.1079116518216515,0.0,0.5981417975041361,0.06796176960014114,0.045454545454545456,0.005602074266893614,0.4101694915289889,0.17391304347826086,0.0625,0.0625,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005604239003958189,0.20475343573160873,0.10990003148082143,0.6449584205278786,0.13043478260869565,0.2222222222222222,0.0
0.14285714285714285,0.41877444589672996,0.21991915925626515,0.1101375175895621,0.0,0.5981417975041361,0.07306184942156727,0.045454545454545456,0.005618935961584746,0.37192524989458436,0.17391304347826086,0.0625,0.09375,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005604239003958189,0.26011317704122877,0.10990003148082143,0.6568643563307806,0.21739130434782608,0.2222222222222222,0.0
0.07142857142857142,0.50386788353328,0.10538399353274051,0.11746345889129156,1.0,0.6746757823770237,0.1600291650665424,0.0,0.00569380481265318,0.5507170795354257,0.08695652173913043,0.0,0.0625,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.005600202084741145,0.03890056588520614,0.10904396202638161,0.7280224094546278,0.043478260869565216,0.1111111111111111,0.0
0.3214285714285714,0.38148631030318547,0.4512206952303961,0.11725692079317612,0.555555556,0.5373302217206634,0.17952708561574407,0.2272727272727273,0.005649620079433159,0.4589308996128547,0.3913043478260869,0.0,0.125,0.4444444444444444,0.25,0.125,0.125,0.1111111111111111,0.0,0.0,0.0,0.0,0.5,0.005628341607951872,0.40349232012934516,0.11522541145821993,0.5333347941843521,0.3913043478260869,0.5,0.25
0.03571428571428571,0.45415036940855413,0.08711398544866612,0.10674386955091865,0.0,0.6325930470795762,0.07971075981615303,0.09090909090909091,0.005579555457356511,0.4245110821418906,0.08695652173913043,0.0625,0.0,0.2222222222222222,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.166667,0.005586659124174681,0.20449474535165724,0.10582309452749225,0.6139774225475051,0.21739130434782608,0.1111111111111111,0.0
0.14285714285714285,0.44745762712253334,0.16750202101859335,0.1079116518216515,0.0,0.6343175817072235,0.06438576934379636,0.045454545454545456,0.005602074266893614,0.4101694915289889,0.13043478260869565,0.0,0.03125,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.005609001681188831,0.18603071948261923,0.10651774549656433,0.6494651459207561,0.13043478260869565,0.16666666666666666,0.0
0.10714285714285714,0.4551064754494143,0.234341147938561,0.10809137811574197,0.285714286,0.6720681633085354,0.1899223096225786,0.13636363636363635,0.005579379592213082,0.3967840069569473,0.2608695652173913,0.125,0.125,0.2777777777777778,0.0,0.0,0.125,0.05555555555555555,0.0,0.16666666666666666,0.0,0.0,0.785714,0.005659901254495791,0.225125303152789,0.11658623360499043,0.625288061560262,0.21739130434782608,0.2777777777777778,0.125
0.14285714285714285,0.5468926553719852,0.13083265966046886,0.11824156468033942,0.8,0.7414257175517598,0.5376379546708359,0.0,0.00564921929847093,0.4971751412472593,0.08695652173913043,0.0,0.09375,0.1111111111111111,0.375,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,1.0,0.0056047922740691345,0.13083265966046886,0.11297577928057402,0.7588208010576561,0.08695652173913043,0.1111111111111111,0.5625
0.25,0.47422859626661656,0.21251414713015357,0.11522541092287172,0.5,0.6032766888350809,0.12038540103093485,0.18181818181818182,0.005628341600450085,0.38148631030318547,0.21739130434782608,0.0,0.0625,0.5,0.25,0.125,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.005603956064209175,0.4512206952303961,0.10714830868481642,0.5373302217206634,0.3913043478260869,0.2222222222222222,0.0
0.14285714285714285,0.32794437201501914,0.3618431689571544,0.12103225498114227,0.133333333,0.6381727675457338,0.1354714668403898,0.0,0.005705512101467672,0.2973489787074955,0.2608695652173913,0.0,0.21875,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005658010538087228,0.2110266774454325,0.1130330835395656,0.7508409023676743,0.21739130434782608,0.3333333333333333,0.0
0.17857142857142855,0.42164276401931033,0.293322554567502,0.1069649643828583,0.333333333,0.5856997293773488,0.06657213230119634,0.09090909090909091,0.005588568058114944,0.42833550630533107,0.21739130434782608,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.005601753677802543,0.17739692805173807,0.1059255220403327,0.5870729293349841,0.17391304347826086,0.2777777777777778,0.0
0.10714285714285714,0.3920034767526468,0.08336297493936944,0.12000567003422104,0.1,0.6879293532447327,0.18050686639100666,0.09090909090909091,0.005680721080643925,0.27344632768599264,0.08695652173913043,0.0,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005605630878116515,0.1962489894907033,0.11063758364199751,0.761486854166895,0.13043478260869565,0.1111111111111111,0.0
0.03571428571428571,0.402520643202108,0.12061438965238479,0.10856549236804952,0.375,0.6805374470898022,0.11116228278313427,0.09090909090909091,0.005581956150689352,0.37766188613974505,0.2608695652173913,0.0,0.03125,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005613363145811853,0.1999029911075182,0.11030047560804249,0.5720509983090649,0.2608695652173913,0.1111111111111111,0.0
0.03571428571428571,0.37766188613974505,0.1999029911075182,0.10888282969929874,0.0,0.5720509983090649,0.10639833508088019,0.09090909090909091,0.005606613529354559,0.4159061277741496,0.2608695652173913,0.0,0.03125,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.005581956142017073,0.12061438965238479,0.10856549273105962,0.6703772282543196,0.17391304347826086,0.3333333333333333,0.0
0.03571428571428571,0.4159061277741496,0.12061438965238479,0.10856549236804952,0.375,0.6703772282543196,0.10585576923779827,0.09090909090909091,0.005581956150689352,0.37766188613974505,0.17391304347826086,0.0,0.03125,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005616072461501789,0.1999029911075182,0.10888282954896124,0.5720509983090649,0.2608695652173913,0.1111111111111111,0.0
0.03571428571428571,0.4159061277741496,0.12061438965238479,0.10856549236804952,0.375,0.6703772282543196,0.10656208803907942,0.09090909090909091,0.005581956150689352,0.37766188613974505,0.17391304347826086,0.0,0.03125,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005606613505838319,0.1999029911075182,0.10888282954896124,0.5720509983090649,0.2608695652173913,0.1111111111111111,0.0
0.03571428571428571,0.4225988700601704,0.12061438965238479,0.10856549236804952,0.375,0.6652971188365783,0.10319829386346667,0.09090909090909091,0.005581956150689352,0.37766188613974505,0.13043478260869565,0.0,0.03125,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056052098735595475,0.1999029911075182,0.10821806274361973,0.5720509983090649,0.2608695652173913,0.1111111111111111,0.0
0.03571428571428571,0.4225988700601704,0.12061438965238479,0.10856549236804952,0.375,0.6652971188365783,0.10419421890747414,0.09090909090909091,0.005581956150689352,0.37766188613974505,0.13043478260869565,0.0,0.03125,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055953296473182845,0.1999029911075182,0.10821806274361973,0.5720509983090649,0.2608695652173913,0.1111111111111111,0.0
0.03571428571428571,0.4292916123461912,0.12061438965238479,0.10856549236804952,0.375,0.660217009418837,0.10165011274174872,0.09090909090909091,0.005581956150689352,0.37766188613974505,0.08695652173913043,0.0,0.03125,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005603872586874424,0.1999029911075182,0.10760779145255597,0.5720509983090649,0.2608695652173913,0.1111111111111111,0.0
0.10714285714285714,0.5468926553719852,0.07780113177041229,0.10774797236645774,0.0,0.5796656842443566,0.061455576388306773,0.045454545454545456,0.005600409631102634,0.4034767492429681,0.08695652173913043,0.0,0.03125,0.2222222222222222,0.0,0.0,0.125,0.05555555555555555,0.0,0.0,0.0,0.0,1.0,0.0055861017041388735,0.2049151172190784,0.10705943721532712,0.6571346137692513,0.17391304347826086,0.1111111111111111,0.0
0.21428571428571427,0.3489787049139417,0.3618755052546483,0.11520348184285734,0.125,0.5550941701087969,0.10259078808474388,0.0,0.005663486223645,0.3489787049139417,0.30434782608695654,0.125,0.1875,0.38888888888888884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.005663486204331888,0.33791430881164103,0.11520348051548711,0.6156537490915333,0.30434782608695654,0.38888888888888884,0.0
0.07142857142857142,0.33559322034190003,0.15951495553759093,0.1150097170686768,0.0,0.7464232888869411,0.14961206698566806,0.09090909090909091,0.005655776796444455,0.3671447196902838,0.13043478260869565,0.0,0.15625,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333,0.005660305074107491,0.08336297493936944,0.1171840818841868,0.7063141633158396,0.08695652173913043,0.16666666666666666,0.0
0.07142857142857142,0.33559322034190003,0.15951495553759093,0.11569420883378637,0.166666667,0.7464232888869411,0.1593779348370115,0.09090909090909091,0.005662604386478455,0.3920034767526468,0.13043478260869565,0.0,0.1875,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333,0.005660305074107491,0.08336297493936944,0.1171840818841868,0.6922461680051715,0.08695652173913043,0.16666666666666666,0.0
0.07142857142857142,0.33559322034190003,0.15951495553759093,0.11464422753107925,0.0,0.7464232888869411,0.1412646821653726,0.09090909090909091,0.005652159808337147,0.3537592351182422,0.13043478260869565,0.0,0.15625,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333,0.005660305074107491,0.16329830234438156,0.1171840818841868,0.7152618758057506,0.17391304347826086,0.16666666666666666,0.0
0.07142857142857142,0.33559322034190003,0.15951495553759093,0.11839155822624008,0.230769231,0.7464232888869411,0.16633949231915995,0.09090909090909091,0.005703835406420673,0.3920034767526468,0.13043478260869565,0.0,0.21875,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333,0.005660305074107491,0.08336297493936944,0.1171840818841868,0.7064931175656379,0.08695652173913043,0.16666666666666666,0.0
0.03571428571428571,0.36045197740426305,0.1504607922392886,0.11464422753107925,0.0,0.7205392001110247,0.1385370896716935,0.09090909090909091,0.005652159808337147,0.3537592351182422,0.13043478260869565,0.0,0.15625,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.005653926426775905,0.16329830234438156,0.11548136657049583,0.7152618758057506,0.17391304347826086,0.16666666666666666,0.0625
0.39285714285714285,0.44554541504081313,0.35647534357316085,0.11290953241109235,0.0,0.49884410163140536,0.08319934574209377,0.045454545454545456,0.005627150897623801,0.3575836592816827,0.2608695652173913,0.1875,0.03125,0.38888888888888884,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.005617228215576224,0.3929506871463217,0.1099340554262516,0.5802427203967672,0.34782608695652173,0.3333333333333333,0.0
0.14285714285714285,0.3537592351182422,0.19812449474535165,0.11366251037790837,0.090909091,0.6890512868271411,0.11859530622235522,0.09090909090909091,0.00565369054180122,0.3537592351182422,0.17391304347826086,0.0,0.125,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.005653690519508674,0.19812449474535165,0.11366251002956536,0.6890512868271411,0.17391304347826086,0.2222222222222222,0.0
0.17857142857142855,0.2916123424623348,0.16223120452708165,0.10799135888882104,0.0,0.724085415959067,0.15579180491090314,0.09090909090909091,0.00558268295006807,0.3920034767526468,0.17391304347826086,0.0,0.03125,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.005619075570590382,0.16827809215844786,0.11337749577648397,0.6828382874443507,0.08695652173913043,0.2222222222222222,0.0
0.03571428571428571,0.4044328552838282,0.12061438965238479,0.10856549236804952,0.375,0.6748109110962591,0.10765645727497704,0.09090909090909091,0.005581956150689352,0.37766188613974505,0.08695652173913043,0.0,0.0625,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005677300612547745,0.1999029911075182,0.11221101602994463,0.5720509983090649,0.2608695652173913,0.1111111111111111,0.0
0.0,0.284919600176314,0.30771220695230395,0.12930068845442355,0.0,0.6524934900826477,0.28582908854689554,0.09090909090909091,0.005698814294906948,0.06883963494192824,0.17391304347826086,0.0,0.09375,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005608213567893954,0.03188358932902182,0.11280069474879845,0.9583401810724839,0.08695652173913043,0.2222222222222222,0.0
0.0,0.3556714471999624,0.0,0.11584376203745114,0.0,0.77705587389934,0.20756220920584778,0.0,0.00562609113636585,0.22755323772470715,0.0,0.0,0.0625,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005582816772588729,0.3893936944219887,0.10916851848745691,0.6928524211779572,0.34782608695652173,0.0,0.0
0.07142857142857142,0.45415036940855413,0.10625707356507678,0.11019291991770433,0.125,0.6233341733226692,0.05722380958066673,0.045454545454545456,0.005636203183156027,0.4292916123461912,0.08695652173913043,0.0,0.0625,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005582810122068115,0.12061438965238479,0.10501233166532911,0.6576203467329893,0.08695652173913043,0.1111111111111111,0.0
0.07142857142857142,0.4570186875311345,0.12061438965238479,0.10501233245368435,0.0,0.6814833481244499,0.05936913197077475,0.045454545454545456,0.0055828101197803355,0.45415036940855413,0.13043478260869565,0.0,0.0625,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.00567352168032637,0.10625707356507678,0.11159503191347078,0.6233341733226692,0.08695652173913043,0.1111111111111111,0.0
